Files already downloaded and verified
Files already downloaded and verified
===> epoch: 1/200
train:
 1/782 [>...............................................................................]  Step: 5s195ms | Tot: 0ms | Loss: 4.6259 | Acc: 1.562% (1/64)
 310/782 [===============================>................................................]  Step: 132ms | Tot: 41s209ms | Loss: nan | Acc: 0.973% (193/19840)
 311/782 [===============================>................................................]  Step: 132ms | Tot: 41s342ms | Loss: nan | Acc: 0.970% (193/19904)
 312/782 [===============================>................................................]  Step: 132ms | Tot: 41s474ms | Loss: nan | Acc: 0.967% (193/19968)
 313/782 [================================>...............................................]  Step: 163ms | Tot: 41s637ms | Loss: nan | Acc: 0.963% (193/20032)
 314/782 [================================>...............................................]  Step: 132ms | Tot: 41s769ms | Loss: nan | Acc: 0.960% (193/20096)
 315/782 [================================>...............................................]  Step: 131ms | Tot: 41s901ms | Loss: nan | Acc: 0.962% (194/20160)
 316/782 [================================>...............................................]  Step: 131ms | Tot: 42s32ms | Loss: nan | Acc: 0.964% (195/20224)
 317/782 [================================>...............................................]  Step: 130ms | Tot: 42s163ms | Loss: nan | Acc: 0.961% (195/20288)
 318/782 [================================>...............................................]  Step: 131ms | Tot: 42s295ms | Loss: nan | Acc: 0.963% (196/20352)
 319/782 [================================>...............................................]  Step: 131ms | Tot: 42s426ms | Loss: nan | Acc: 0.960% (196/20416)
 320/782 [================================>...............................................]  Step: 133ms | Tot: 42s559ms | Loss: nan | Acc: 0.972% (199/20480)
 321/782 [================================>...............................................]  Step: 132ms | Tot: 42s692ms | Loss: nan | Acc: 0.978% (201/20544)
 322/782 [================================>...............................................]  Step: 133ms | Tot: 42s826ms | Loss: nan | Acc: 0.975% (201/20608)
 323/782 [=================================>..............................................]  Step: 133ms | Tot: 42s959ms | Loss: nan | Acc: 0.972% (201/20672)
 324/782 [=================================>..............................................]  Step: 133ms | Tot: 43s93ms | Loss: nan | Acc: 0.969% (201/20736)
 325/782 [=================================>..............................................]  Step: 133ms | Tot: 43s227ms | Loss: nan | Acc: 0.966% (201/20800)
 326/782 [=================================>..............................................]  Step: 132ms | Tot: 43s359ms | Loss: nan | Acc: 0.963% (201/20864)
 327/782 [=================================>..............................................]  Step: 133ms | Tot: 43s493ms | Loss: nan | Acc: 0.965% (202/20928)
 328/782 [=================================>..............................................]  Step: 134ms | Tot: 43s627ms | Loss: nan | Acc: 0.967% (203/20992)
 329/782 [=================================>..............................................]  Step: 133ms | Tot: 43s760ms | Loss: nan | Acc: 0.964% (203/21056)
 330/782 [=================================>..............................................]  Step: 133ms | Tot: 43s894ms | Loss: nan | Acc: 0.966% (204/21120)
 331/782 [=================================>..............................................]  Step: 133ms | Tot: 44s27ms | Loss: nan | Acc: 0.963% (204/21184)
 332/782 [=================================>..............................................]  Step: 136ms | Tot: 44s164ms | Loss: nan | Acc: 0.960% (204/21248)
 333/782 [==================================>.............................................]  Step: 140ms | Tot: 44s304ms | Loss: nan | Acc: 0.962% (205/21312)
 334/782 [==================================>.............................................]  Step: 135ms | Tot: 44s439ms | Loss: nan | Acc: 0.964% (206/21376)
 335/782 [==================================>.............................................]  Step: 138ms | Tot: 44s578ms | Loss: nan | Acc: 0.965% (207/21440)
 336/782 [==================================>.............................................]  Step: 141ms | Tot: 44s720ms | Loss: nan | Acc: 0.963% (207/21504)
 337/782 [==================================>.............................................]  Step: 139ms | Tot: 44s859ms | Loss: nan | Acc: 0.960% (207/21568)
 338/782 [==================================>.............................................]  Step: 137ms | Tot: 44s997ms | Loss: nan | Acc: 0.962% (208/21632)
 339/782 [==================================>.............................................]  Step: 139ms | Tot: 45s136ms | Loss: nan | Acc: 0.963% (209/21696)
 340/782 [==================================>.............................................]  Step: 138ms | Tot: 45s274ms | Loss: nan | Acc: 0.960% (209/21760)
 341/782 [==================================>.............................................]  Step: 133ms | Tot: 45s408ms | Loss: nan | Acc: 0.967% (211/21824)
 342/782 [==================================>.............................................]  Step: 132ms | Tot: 45s540ms | Loss: nan | Acc: 0.964% (211/21888)
 343/782 [===================================>............................................]  Step: 132ms | Tot: 45s673ms | Loss: nan | Acc: 0.961% (211/21952)
 344/782 [===================================>............................................]  Step: 132ms | Tot: 45s806ms | Loss: nan | Acc: 0.963% (212/22016)
 345/782 [===================================>............................................]  Step: 132ms | Tot: 45s939ms | Loss: nan | Acc: 0.960% (212/22080)
 346/782 [===================================>............................................]  Step: 132ms | Tot: 46s72ms | Loss: nan | Acc: 0.971% (215/22144)
 347/782 [===================================>............................................]  Step: 131ms | Tot: 46s204ms | Loss: nan | Acc: 0.968% (215/22208)
 348/782 [===================================>............................................]  Step: 132ms | Tot: 46s336ms | Loss: nan | Acc: 0.965% (215/22272)
 349/782 [===================================>............................................]  Step: 132ms | Tot: 46s469ms | Loss: nan | Acc: 0.963% (215/22336)
 350/782 [===================================>............................................]  Step: 132ms | Tot: 46s601ms | Loss: nan | Acc: 0.964% (216/22400)
 351/782 [===================================>............................................]  Step: 133ms | Tot: 46s735ms | Loss: nan | Acc: 0.966% (217/22464)
 352/782 [====================================>...........................................]  Step: 132ms | Tot: 46s868ms | Loss: nan | Acc: 0.963% (217/22528)
 353/782 [====================================>...........................................]  Step: 132ms | Tot: 47s | Loss: nan | Acc: 0.969% (219/22592)
 354/782 [====================================>...........................................]  Step: 133ms | Tot: 47s133ms | Loss: nan | Acc: 0.971% (220/22656)
 355/782 [====================================>...........................................]  Step: 132ms | Tot: 47s266ms | Loss: nan | Acc: 0.968% (220/22720)
 356/782 [====================================>...........................................]  Step: 132ms | Tot: 47s399ms | Loss: nan | Acc: 0.966% (220/22784)
 357/782 [====================================>...........................................]  Step: 133ms | Tot: 47s532ms | Loss: nan | Acc: 0.963% (220/22848)
 358/782 [====================================>...........................................]  Step: 132ms | Tot: 47s665ms | Loss: nan | Acc: 0.965% (221/22912)
 359/782 [====================================>...........................................]  Step: 133ms | Tot: 47s798ms | Loss: nan | Acc: 0.962% (221/22976)
 360/782 [====================================>...........................................]  Step: 135ms | Tot: 47s934ms | Loss: nan | Acc: 0.959% (221/23040)
 361/782 [====================================>...........................................]  Step: 133ms | Tot: 48s67ms | Loss: nan | Acc: 0.957% (221/23104)
 362/782 [=====================================>..........................................]  Step: 133ms | Tot: 48s200ms | Loss: nan | Acc: 0.954% (221/23168)
 363/782 [=====================================>..........................................]  Step: 133ms | Tot: 48s333ms | Loss: nan | Acc: 0.951% (221/23232)
 364/782 [=====================================>..........................................]  Step: 131ms | Tot: 48s464ms | Loss: nan | Acc: 0.962% (224/23296)
 365/782 [=====================================>..........................................]  Step: 135ms | Tot: 48s599ms | Loss: nan | Acc: 0.959% (224/23360)
 366/782 [=====================================>..........................................]  Step: 132ms | Tot: 48s732ms | Loss: nan | Acc: 0.961% (225/23424)
 367/782 [=====================================>..........................................]  Step: 130ms | Tot: 48s863ms | Loss: nan | Acc: 0.958% (225/23488)
 368/782 [=====================================>..........................................]  Step: 131ms | Tot: 48s994ms | Loss: nan | Acc: 0.960% (226/23552)
 369/782 [=====================================>..........................................]  Step: 130ms | Tot: 49s124ms | Loss: nan | Acc: 0.961% (227/23616)
 370/782 [=====================================>..........................................]  Step: 130ms | Tot: 49s255ms | Loss: nan | Acc: 0.959% (227/23680)
 371/782 [=====================================>..........................................]  Step: 130ms | Tot: 49s385ms | Loss: nan | Acc: 0.960% (228/23744)
 372/782 [======================================>.........................................]  Step: 131ms | Tot: 49s517ms | Loss: nan | Acc: 0.962% (229/23808)
 373/782 [======================================>.........................................]  Step: 130ms | Tot: 49s647ms | Loss: nan | Acc: 0.963% (230/23872)
 374/782 [======================================>.........................................]  Step: 130ms | Tot: 49s778ms | Loss: nan | Acc: 0.961% (230/23936)
 375/782 [======================================>.........................................]  Step: 130ms | Tot: 49s908ms | Loss: nan | Acc: 0.963% (231/24000)
 376/782 [======================================>.........................................]  Step: 130ms | Tot: 50s39ms | Loss: nan | Acc: 0.960% (231/24064)
 377/782 [======================================>.........................................]  Step: 131ms | Tot: 50s171ms | Loss: nan | Acc: 0.962% (232/24128)
 378/782 [======================================>.........................................]  Step: 132ms | Tot: 50s303ms | Loss: nan | Acc: 0.959% (232/24192)
 379/782 [======================================>.........................................]  Step: 130ms | Tot: 50s433ms | Loss: nan | Acc: 0.956% (232/24256)
 380/782 [======================================>.........................................]  Step: 130ms | Tot: 50s563ms | Loss: nan | Acc: 0.954% (232/24320)
 381/782 [======================================>.........................................]  Step: 130ms | Tot: 50s693ms | Loss: nan | Acc: 0.951% (232/24384)
 382/782 [=======================================>........................................]  Step: 130ms | Tot: 50s824ms | Loss: nan | Acc: 0.953% (233/24448)
 383/782 [=======================================>........................................]  Step: 129ms | Tot: 50s954ms | Loss: nan | Acc: 0.959% (235/24512)
 384/782 [=======================================>........................................]  Step: 130ms | Tot: 51s84ms | Loss: nan | Acc: 0.956% (235/24576)
 385/782 [=======================================>........................................]  Step: 131ms | Tot: 51s215ms | Loss: nan | Acc: 0.954% (235/24640)
 386/782 [=======================================>........................................]  Step: 130ms | Tot: 51s346ms | Loss: nan | Acc: 0.955% (236/24704)
 387/782 [=======================================>........................................]  Step: 130ms | Tot: 51s477ms | Loss: nan | Acc: 0.953% (236/24768)
 388/782 [=======================================>........................................]  Step: 129ms | Tot: 51s606ms | Loss: nan | Acc: 0.954% (237/24832)
 389/782 [=======================================>........................................]  Step: 130ms | Tot: 51s737ms | Loss: nan | Acc: 0.952% (237/24896)
 390/782 [=======================================>........................................]  Step: 132ms | Tot: 51s869ms | Loss: nan | Acc: 0.950% (237/24960)
 391/782 [========================================>.......................................]  Step: 132ms | Tot: 52s1ms | Loss: nan | Acc: 0.963% (241/25024)
 392/782 [========================================>.......................................]  Step: 132ms | Tot: 52s133ms | Loss: nan | Acc: 0.969% (243/25088)
 393/782 [========================================>.......................................]  Step: 131ms | Tot: 52s265ms | Loss: nan | Acc: 0.970% (244/25152)
 394/782 [========================================>.......................................]  Step: 132ms | Tot: 52s397ms | Loss: nan | Acc: 0.968% (244/25216)
 395/782 [========================================>.......................................]  Step: 132ms | Tot: 52s530ms | Loss: nan | Acc: 0.969% (245/25280)
 396/782 [========================================>.......................................]  Step: 132ms | Tot: 52s662ms | Loss: nan | Acc: 0.967% (245/25344)
 397/782 [========================================>.......................................]  Step: 131ms | Tot: 52s794ms | Loss: nan | Acc: 0.964% (245/25408)
 398/782 [========================================>.......................................]  Step: 132ms | Tot: 52s926ms | Loss: nan | Acc: 0.970% (247/25472)
 399/782 [========================================>.......................................]  Step: 132ms | Tot: 53s59ms | Loss: nan | Acc: 0.967% (247/25536)
 400/782 [========================================>.......................................]  Step: 132ms | Tot: 53s191ms | Loss: nan | Acc: 0.969% (248/25600)
 401/782 [=========================================>......................................]  Step: 132ms | Tot: 53s323ms | Loss: nan | Acc: 0.978% (251/25664)
 402/782 [=========================================>......................................]  Step: 132ms | Tot: 53s456ms | Loss: nan | Acc: 0.976% (251/25728)
 403/782 [=========================================>......................................]  Step: 131ms | Tot: 53s588ms | Loss: nan | Acc: 0.977% (252/25792)
 404/782 [=========================================>......................................]  Step: 132ms | Tot: 53s720ms | Loss: nan | Acc: 0.975% (252/25856)
 405/782 [=========================================>......................................]  Step: 131ms | Tot: 53s852ms | Loss: nan | Acc: 0.976% (253/25920)
 406/782 [=========================================>......................................]  Step: 132ms | Tot: 53s984ms | Loss: nan | Acc: 0.974% (253/25984)
 407/782 [=========================================>......................................]  Step: 132ms | Tot: 54s117ms | Loss: nan | Acc: 0.975% (254/26048)
 408/782 [=========================================>......................................]  Step: 132ms | Tot: 54s249ms | Loss: nan | Acc: 0.973% (254/26112)
 409/782 [=========================================>......................................]  Step: 131ms | Tot: 54s381ms | Loss: nan | Acc: 0.986% (258/26176)
 410/782 [=========================================>......................................]  Step: 134ms | Tot: 54s516ms | Loss: nan | Acc: 0.983% (258/26240)
 411/782 [==========================================>.....................................]  Step: 133ms | Tot: 54s649ms | Loss: nan | Acc: 0.981% (258/26304)
 412/782 [==========================================>.....................................]  Step: 145ms | Tot: 54s794ms | Loss: nan | Acc: 0.982% (259/26368)
 413/782 [==========================================>.....................................]  Step: 135ms | Tot: 54s930ms | Loss: nan | Acc: 0.980% (259/26432)
 414/782 [==========================================>.....................................]  Step: 131ms | Tot: 55s61ms | Loss: nan | Acc: 0.978% (259/26496)
 415/782 [==========================================>.....................................]  Step: 132ms | Tot: 55s194ms | Loss: nan | Acc: 0.975% (259/26560)
 416/782 [==========================================>.....................................]  Step: 136ms | Tot: 55s330ms | Loss: nan | Acc: 0.977% (260/26624)
 417/782 [==========================================>.....................................]  Step: 133ms | Tot: 55s463ms | Loss: nan | Acc: 0.978% (261/26688)
 418/782 [==========================================>.....................................]  Step: 132ms | Tot: 55s595ms | Loss: nan | Acc: 0.976% (261/26752)
 419/782 [==========================================>.....................................]  Step: 130ms | Tot: 55s726ms | Loss: nan | Acc: 0.981% (263/26816)
 420/782 [==========================================>.....................................]  Step: 132ms | Tot: 55s858ms | Loss: nan | Acc: 0.978% (263/26880)
 421/782 [===========================================>....................................]  Step: 136ms | Tot: 55s994ms | Loss: nan | Acc: 0.976% (263/26944)
 422/782 [===========================================>....................................]  Step: 132ms | Tot: 56s127ms | Loss: nan | Acc: 0.974% (263/27008)
 423/782 [===========================================>....................................]  Step: 130ms | Tot: 56s258ms | Loss: nan | Acc: 0.975% (264/27072)
 424/782 [===========================================>....................................]  Step: 130ms | Tot: 56s389ms | Loss: nan | Acc: 0.973% (264/27136)
 425/782 [===========================================>....................................]  Step: 129ms | Tot: 56s518ms | Loss: nan | Acc: 0.974% (265/27200)
 426/782 [===========================================>....................................]  Step: 129ms | Tot: 56s648ms | Loss: nan | Acc: 0.976% (266/27264)
 427/782 [===========================================>....................................]  Step: 130ms | Tot: 56s778ms | Loss: nan | Acc: 0.973% (266/27328)
 428/782 [===========================================>....................................]  Step: 131ms | Tot: 56s910ms | Loss: nan | Acc: 0.978% (268/27392)
 429/782 [===========================================>....................................]  Step: 130ms | Tot: 57s40ms | Loss: nan | Acc: 0.976% (268/27456)
 430/782 [===========================================>....................................]  Step: 135ms | Tot: 57s176ms | Loss: nan | Acc: 0.974% (268/27520)
 431/782 [============================================>...................................]  Step: 131ms | Tot: 57s307ms | Loss: nan | Acc: 0.972% (268/27584)
 432/782 [============================================>...................................]  Step: 131ms | Tot: 57s439ms | Loss: nan | Acc: 0.973% (269/27648)
 433/782 [============================================>...................................]  Step: 130ms | Tot: 57s569ms | Loss: nan | Acc: 0.971% (269/27712)
 434/782 [============================================>...................................]  Step: 130ms | Tot: 57s700ms | Loss: nan | Acc: 0.968% (269/27776)
 435/782 [============================================>...................................]  Step: 130ms | Tot: 57s831ms | Loss: nan | Acc: 0.966% (269/27840)
 436/782 [============================================>...................................]  Step: 132ms | Tot: 57s963ms | Loss: nan | Acc: 0.968% (270/27904)
 437/782 [============================================>...................................]  Step: 129ms | Tot: 58s93ms | Loss: nan | Acc: 0.965% (270/27968)
 438/782 [============================================>...................................]  Step: 129ms | Tot: 58s223ms | Loss: nan | Acc: 0.970% (272/28032)
 439/782 [============================================>...................................]  Step: 129ms | Tot: 58s353ms | Loss: nan | Acc: 0.972% (273/28096)
 440/782 [=============================================>..................................]  Step: 132ms | Tot: 58s485ms | Loss: nan | Acc: 0.973% (274/28160)
 441/782 [=============================================>..................................]  Step: 131ms | Tot: 58s617ms | Loss: nan | Acc: 0.971% (274/28224)
 442/782 [=============================================>..................................]  Step: 132ms | Tot: 58s749ms | Loss: nan | Acc: 0.969% (274/28288)
 443/782 [=============================================>..................................]  Step: 131ms | Tot: 58s881ms | Loss: nan | Acc: 0.966% (274/28352)
 444/782 [=============================================>..................................]  Step: 131ms | Tot: 59s13ms | Loss: nan | Acc: 0.964% (274/28416)
 445/782 [=============================================>..................................]  Step: 131ms | Tot: 59s145ms | Loss: nan | Acc: 0.962% (274/28480)
 446/782 [=============================================>..................................]  Step: 132ms | Tot: 59s277ms | Loss: nan | Acc: 0.960% (274/28544)
 447/782 [=============================================>..................................]  Step: 132ms | Tot: 59s409ms | Loss: nan | Acc: 0.958% (274/28608)
 448/782 [=============================================>..................................]  Step: 131ms | Tot: 59s541ms | Loss: nan | Acc: 0.956% (274/28672)
 449/782 [=============================================>..................................]  Step: 133ms | Tot: 59s674ms | Loss: nan | Acc: 0.954% (274/28736)
 450/782 [==============================================>.................................]  Step: 132ms | Tot: 59s807ms | Loss: nan | Acc: 0.951% (274/28800)
 451/782 [==============================================>.................................]  Step: 132ms | Tot: 59s940ms | Loss: nan | Acc: 0.949% (274/28864)
 452/782 [==============================================>.................................]  Step: 135ms | Tot: 1m75ms | Loss: nan | Acc: 0.954% (276/28928)
 453/782 [==============================================>.................................]  Step: 141ms | Tot: 1m217ms | Loss: nan | Acc: 0.959% (278/28992)
 454/782 [==============================================>.................................]  Step: 133ms | Tot: 1m350ms | Loss: nan | Acc: 0.960% (279/29056)
 455/782 [==============================================>.................................]  Step: 134ms | Tot: 1m484ms | Loss: nan | Acc: 0.965% (281/29120)
 456/782 [==============================================>.................................]  Step: 136ms | Tot: 1m620ms | Loss: nan | Acc: 0.963% (281/29184)
 457/782 [==============================================>.................................]  Step: 133ms | Tot: 1m753ms | Loss: nan | Acc: 0.961% (281/29248)
 458/782 [==============================================>.................................]  Step: 132ms | Tot: 1m886ms | Loss: nan | Acc: 0.962% (282/29312)
 459/782 [==============================================>.................................]  Step: 132ms | Tot: 1m1s | Loss: nan | Acc: 0.960% (282/29376)
 460/782 [===============================================>................................]  Step: 134ms | Tot: 1m1s | Loss: nan | Acc: 0.961% (283/29440)
 461/782 [===============================================>................................]  Step: 132ms | Tot: 1m1s | Loss: nan | Acc: 0.959% (283/29504)
 462/782 [===============================================>................................]  Step: 132ms | Tot: 1m1s | Loss: nan | Acc: 0.960% (284/29568)
 463/782 [===============================================>................................]  Step: 135ms | Tot: 1m1s | Loss: nan | Acc: 0.958% (284/29632)
 464/782 [===============================================>................................]  Step: 133ms | Tot: 1m1s | Loss: nan | Acc: 0.956% (284/29696)
 465/782 [===============================================>................................]  Step: 134ms | Tot: 1m1s | Loss: nan | Acc: 0.958% (285/29760)
 466/782 [===============================================>................................]  Step: 133ms | Tot: 1m1s | Loss: nan | Acc: 0.956% (285/29824)
 467/782 [===============================================>................................]  Step: 133ms | Tot: 1m2s | Loss: nan | Acc: 0.954% (285/29888)
 468/782 [===============================================>................................]  Step: 135ms | Tot: 1m2s | Loss: nan | Acc: 0.962% (288/29952)
 469/782 [===============================================>................................]  Step: 133ms | Tot: 1m2s | Loss: nan | Acc: 0.969% (291/30016)
 470/782 [================================================>...............................]  Step: 134ms | Tot: 1m2s | Loss: nan | Acc: 0.967% (291/30080)
 471/782 [================================================>...............................]  Step: 132ms | Tot: 1m2s | Loss: nan | Acc: 0.969% (292/30144)
 472/782 [================================================>...............................]  Step: 133ms | Tot: 1m2s | Loss: nan | Acc: 0.970% (293/30208)
 473/782 [================================================>...............................]  Step: 134ms | Tot: 1m2s | Loss: nan | Acc: 0.971% (294/30272)
 474/782 [================================================>...............................]  Step: 135ms | Tot: 1m3s | Loss: nan | Acc: 0.969% (294/30336)
 475/782 [================================================>...............................]  Step: 133ms | Tot: 1m3s | Loss: nan | Acc: 0.967% (294/30400)
 476/782 [================================================>...............................]  Step: 132ms | Tot: 1m3s | Loss: nan | Acc: 0.968% (295/30464)
 477/782 [================================================>...............................]  Step: 132ms | Tot: 1m3s | Loss: nan | Acc: 0.970% (296/30528)
 478/782 [================================================>...............................]  Step: 133ms | Tot: 1m3s | Loss: nan | Acc: 0.974% (298/30592)
 479/782 [=================================================>..............................]  Step: 133ms | Tot: 1m3s | Loss: nan | Acc: 0.975% (299/30656)
 480/782 [=================================================>..............................]  Step: 133ms | Tot: 1m3s | Loss: nan | Acc: 0.980% (301/30720)
 481/782 [=================================================>..............................]  Step: 133ms | Tot: 1m3s | Loss: nan | Acc: 0.978% (301/30784)
 482/782 [=================================================>..............................]  Step: 134ms | Tot: 1m4s | Loss: nan | Acc: 0.976% (301/30848)
 483/782 [=================================================>..............................]  Step: 132ms | Tot: 1m4s | Loss: nan | Acc: 0.974% (301/30912)
 484/782 [=================================================>..............................]  Step: 132ms | Tot: 1m4s | Loss: nan | Acc: 0.972% (301/30976)
 485/782 [=================================================>..............................]  Step: 131ms | Tot: 1m4s | Loss: nan | Acc: 0.970% (301/31040)
 486/782 [=================================================>..............................]  Step: 132ms | Tot: 1m4s | Loss: nan | Acc: 0.968% (301/31104)
 487/782 [=================================================>..............................]  Step: 133ms | Tot: 1m4s | Loss: nan | Acc: 0.966% (301/31168)
 488/782 [=================================================>..............................]  Step: 132ms | Tot: 1m4s | Loss: nan | Acc: 0.967% (302/31232)
 489/782 [==================================================>.............................]  Step: 132ms | Tot: 1m5s | Loss: nan | Acc: 0.965% (302/31296)
 490/782 [==================================================>.............................]  Step: 132ms | Tot: 1m5s | Loss: nan | Acc: 0.966% (303/31360)
 491/782 [==================================================>.............................]  Step: 133ms | Tot: 1m5s | Loss: nan | Acc: 0.964% (303/31424)
 492/782 [==================================================>.............................]  Step: 133ms | Tot: 1m5s | Loss: nan | Acc: 0.972% (306/31488)
 493/782 [==================================================>.............................]  Step: 143ms | Tot: 1m5s | Loss: nan | Acc: 0.976% (308/31552)
 494/782 [==================================================>.............................]  Step: 145ms | Tot: 1m5s | Loss: nan | Acc: 0.974% (308/31616)
 495/782 [==================================================>.............................]  Step: 133ms | Tot: 1m5s | Loss: nan | Acc: 0.972% (308/31680)
 496/782 [==================================================>.............................]  Step: 132ms | Tot: 1m5s | Loss: nan | Acc: 0.973% (309/31744)
 497/782 [==================================================>.............................]  Step: 132ms | Tot: 1m6s | Loss: nan | Acc: 0.978% (311/31808)
 498/782 [==================================================>.............................]  Step: 132ms | Tot: 1m6s | Loss: nan | Acc: 0.976% (311/31872)
 499/782 [===================================================>............................]  Step: 131ms | Tot: 1m6s | Loss: nan | Acc: 0.974% (311/31936)
 500/782 [===================================================>............................]  Step: 132ms | Tot: 1m6s | Loss: nan | Acc: 0.978% (313/32000)
 501/782 [===================================================>............................]  Step: 134ms | Tot: 1m6s | Loss: nan | Acc: 0.979% (314/32064)
 502/782 [===================================================>............................]  Step: 133ms | Tot: 1m6s | Loss: nan | Acc: 0.980% (315/32128)
 503/782 [===================================================>............................]  Step: 138ms | Tot: 1m6s | Loss: nan | Acc: 0.982% (316/32192)
 504/782 [===================================================>............................]  Step: 138ms | Tot: 1m7s | Loss: nan | Acc: 0.986% (318/32256)
 505/782 [===================================================>............................]  Step: 137ms | Tot: 1m7s | Loss: nan | Acc: 0.987% (319/32320)
 506/782 [===================================================>............................]  Step: 137ms | Tot: 1m7s | Loss: nan | Acc: 0.988% (320/32384)
 507/782 [===================================================>............................]  Step: 134ms | Tot: 1m7s | Loss: nan | Acc: 0.986% (320/32448)
 508/782 [===================================================>............................]  Step: 133ms | Tot: 1m7s | Loss: nan | Acc: 0.987% (321/32512)
 509/782 [====================================================>...........................]  Step: 132ms | Tot: 1m7s | Loss: nan | Acc: 0.985% (321/32576)
 510/782 [====================================================>...........................]  Step: 133ms | Tot: 1m7s | Loss: nan | Acc: 0.983% (321/32640)
 511/782 [====================================================>...........................]  Step: 133ms | Tot: 1m7s | Loss: nan | Acc: 0.985% (322/32704)
 512/782 [====================================================>...........................]  Step: 132ms | Tot: 1m8s | Loss: nan | Acc: 0.983% (322/32768)
 513/782 [====================================================>...........................]  Step: 131ms | Tot: 1m8s | Loss: nan | Acc: 0.981% (322/32832)
 514/782 [====================================================>...........................]  Step: 131ms | Tot: 1m8s | Loss: nan | Acc: 0.982% (323/32896)
 515/782 [====================================================>...........................]  Step: 131ms | Tot: 1m8s | Loss: nan | Acc: 0.980% (323/32960)
 516/782 [====================================================>...........................]  Step: 131ms | Tot: 1m8s | Loss: nan | Acc: 0.978% (323/33024)
 517/782 [====================================================>...........................]  Step: 135ms | Tot: 1m8s | Loss: nan | Acc: 0.976% (323/33088)
 518/782 [====================================================>...........................]  Step: 133ms | Tot: 1m8s | Loss: nan | Acc: 0.977% (324/33152)
 519/782 [=====================================================>..........................]  Step: 131ms | Tot: 1m9s | Loss: nan | Acc: 0.978% (325/33216)
 520/782 [=====================================================>..........................]  Step: 132ms | Tot: 1m9s | Loss: nan | Acc: 0.980% (326/33280)
 521/782 [=====================================================>..........................]  Step: 132ms | Tot: 1m9s | Loss: nan | Acc: 0.978% (326/33344)
 522/782 [=====================================================>..........................]  Step: 136ms | Tot: 1m9s | Loss: nan | Acc: 0.976% (326/33408)
 523/782 [=====================================================>..........................]  Step: 132ms | Tot: 1m9s | Loss: nan | Acc: 0.977% (327/33472)
 524/782 [=====================================================>..........................]  Step: 133ms | Tot: 1m9s | Loss: nan | Acc: 0.975% (327/33536)
 525/782 [=====================================================>..........................]  Step: 134ms | Tot: 1m9s | Loss: nan | Acc: 0.973% (327/33600)
 526/782 [=====================================================>..........................]  Step: 131ms | Tot: 1m9s | Loss: nan | Acc: 0.977% (329/33664)
 527/782 [=====================================================>..........................]  Step: 132ms | Tot: 1m10s | Loss: nan | Acc: 0.978% (330/33728)
 528/782 [======================================================>.........................]  Step: 133ms | Tot: 1m10s | Loss: nan | Acc: 0.980% (331/33792)
 529/782 [======================================================>.........................]  Step: 132ms | Tot: 1m10s | Loss: nan | Acc: 0.981% (332/33856)
 530/782 [======================================================>.........................]  Step: 132ms | Tot: 1m10s | Loss: nan | Acc: 0.979% (332/33920)
 531/782 [======================================================>.........................]  Step: 132ms | Tot: 1m10s | Loss: nan | Acc: 0.983% (334/33984)
 532/782 [======================================================>.........................]  Step: 134ms | Tot: 1m10s | Loss: nan | Acc: 0.987% (336/34048)
 533/782 [======================================================>.........................]  Step: 133ms | Tot: 1m10s | Loss: nan | Acc: 0.988% (337/34112)
 534/782 [======================================================>.........................]  Step: 134ms | Tot: 1m11s | Loss: nan | Acc: 0.986% (337/34176)
 535/782 [======================================================>.........................]  Step: 132ms | Tot: 1m11s | Loss: nan | Acc: 0.990% (339/34240)
 536/782 [======================================================>.........................]  Step: 131ms | Tot: 1m11s | Loss: nan | Acc: 0.988% (339/34304)
 537/782 [======================================================>.........................]  Step: 132ms | Tot: 1m11s | Loss: nan | Acc: 0.986% (339/34368)
 538/782 [=======================================================>........................]  Step: 133ms | Tot: 1m11s | Loss: nan | Acc: 0.985% (339/34432)
 539/782 [=======================================================>........................]  Step: 132ms | Tot: 1m11s | Loss: nan | Acc: 0.986% (340/34496)
 540/782 [=======================================================>........................]  Step: 134ms | Tot: 1m11s | Loss: nan | Acc: 0.984% (340/34560)
 541/782 [=======================================================>........................]  Step: 133ms | Tot: 1m11s | Loss: nan | Acc: 0.982% (340/34624)
 542/782 [=======================================================>........................]  Step: 132ms | Tot: 1m12s | Loss: nan | Acc: 0.980% (340/34688)
 543/782 [=======================================================>........................]  Step: 134ms | Tot: 1m12s | Loss: nan | Acc: 0.978% (340/34752)
 544/782 [=======================================================>........................]  Step: 132ms | Tot: 1m12s | Loss: nan | Acc: 0.977% (340/34816)
 545/782 [=======================================================>........................]  Step: 132ms | Tot: 1m12s | Loss: nan | Acc: 0.975% (340/34880)
 546/782 [=======================================================>........................]  Step: 132ms | Tot: 1m12s | Loss: nan | Acc: 0.976% (341/34944)
 547/782 [=======================================================>........................]  Step: 132ms | Tot: 1m12s | Loss: nan | Acc: 0.977% (342/35008)
 548/782 [========================================================>.......................]  Step: 134ms | Tot: 1m12s | Loss: nan | Acc: 0.975% (342/35072)
 549/782 [========================================================>.......................]  Step: 132ms | Tot: 1m13s | Loss: nan | Acc: 0.973% (342/35136)
 550/782 [========================================================>.......................]  Step: 132ms | Tot: 1m13s | Loss: nan | Acc: 0.974% (343/35200)
